Material,Material_Condition,pH,Time_days,Cumulative_Release_mg_m2,Cement_Type,Form_Type,Stat_Measure,Material_encoded,Cement_Type_encoded,Form_Type_encoded,Stat_Measure_encoded,log_Time,log_pH,sqrt_Time,sqrt_pH,pH_squared,pH_cubed,Time_squared,Time_pH_interaction,log_Time_pH,Material_pH_interaction,Material_Time_interaction,pH_normalized,Time_normalized,Alkalinity_index,Reactivity_score,Leaching_potential,Material_group,log_Release,Cement_Content,Additives_Count
Pb,"Cement concrete statistics Monolith-[UPx](M,1,1)",8.0,11.83,36.0,Unknown,Concrete,UPx,16,4,0,4,2.551786178627545,2.0794415416798357,3.4394767043839676,2.8284271247461903,64.0,512.0,139.9489,94.64,20.41428942902036,128.0,189.28,0.9865306197169121,-0.029013973130568076,1.0,20.41428942902036,220.12650908057392,5,3.6109179126442243,80,1
Pb,"Cement concrete statistics Monolith-[UPx](M,1,1)",9.0,11.66,64.0,Unknown,Concrete,UPx,16,4,0,4,2.5384474167160302,2.1972245773362196,3.4146742157927745,3.0,81.0,729.0,135.9556,104.94,22.846026750444274,144.0,186.56,1.3090116697837895,-0.057650994182757306,2.0,22.846026750444274,276.58861147921476,5,4.174387269895637,80,1
Pb,"Cement concrete statistics Monolith-[X](M,1,1)",1.0,12.08,0.08,Unknown,Concrete,X,16,4,0,6,2.5710843460290524,0.0,3.4756294393965534,1.0,1.0,1.0,145.9264,12.08,2.5710843460290524,16.0,193.28,-1.2708367307512292,0.013099293122651396,-6.0,2.5710843460290524,3.4756294393965534,5,0.07696104113612832,80,1
Pb,"Cement concrete statistics Monolith-[X](M,1,1)",2.0,11.91,1.0,Unknown,Concrete,X,16,4,0,6,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,32.0,190.56,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,5,0.6931471805599453,80,1
Pb,"Cement concrete statistics Monolith-[X](M,1,1)",3.0,11.84,2.25,Unknown,Concrete,X,16,4,0,6,2.552565298261815,1.0986122886681098,3.4409301068170506,1.7320508075688772,9.0,27.0,140.1856,35.519999999999996,7.657695894785446,48.0,189.44,-0.6258746306174745,-0.027329442480439333,-4.0,7.657695894785446,30.968370961353454,5,1.1786549963416462,80,1
Pb,"Cement concrete statistics Monolith-[X](M,1,1)",4.0,11.67,4.0,Unknown,Concrete,X,16,4,0,6,2.5392369943330477,1.3862943611198906,3.4161381705077445,2.0,16.0,64.0,136.1889,46.68,10.156947977332191,64.0,186.72,-0.30339358055059723,-0.05596646353262856,-3.0,10.156947977332191,54.65821072812391,5,1.6094379124341003,80,1
Pb,"Cement concrete statistics Monolith-[X](M,1,1)",5.0,11.88,9.0,Unknown,Concrete,X,16,4,0,6,2.5556757206762075,1.6094379124341003,3.4467375879228173,2.23606797749979,25.0,125.0,141.13440000000003,59.400000000000006,12.778378603381038,80.0,190.08,0.019087469516280108,-0.02059131987992406,-2.0,12.778378603381038,86.16843969807043,5,2.302585092994046,80,1
Pb,"Cement concrete statistics Monolith-[X](M,1,1)",6.0,11.88,16.0,Unknown,Concrete,X,16,4,0,6,2.5556757206762075,1.791759469228055,3.4467375879228173,2.449489742783178,36.0,216.0,141.13440000000003,71.28,15.334054324057245,96.0,190.08,0.3415685195831574,-0.02059131987992406,-1.0,15.334054324057245,124.08255316522143,5,2.833213344056216,80,1
Pb,"Cement concrete statistics Monolith-[X](M,1,1)",7.0,11.83,28.0,Unknown,Concrete,X,16,4,0,6,2.551786178627545,1.9459101490553132,3.4394767043839676,2.6457513110645907,49.0,343.0,139.9489,82.81,17.862503250392816,112.0,189.28,0.6640495696500348,-0.029013973130568076,0.0,17.862503250392816,168.53435851481441,5,3.367295829986474,80,1
Pb,"Cement concrete statistics Monolith-[X](M,1,1)",8.0,11.83,36.0,Unknown,Concrete,X,16,4,0,6,2.551786178627545,2.0794415416798357,3.4394767043839676,2.8284271247461903,64.0,512.0,139.9489,94.64,20.41428942902036,128.0,189.28,0.9865306197169121,-0.029013973130568076,1.0,20.41428942902036,220.12650908057392,5,3.6109179126442243,80,1
Pb,"Cement concrete statistics Monolith-[X](M,1,1)",9.0,11.66,64.0,Unknown,Concrete,X,16,4,0,6,2.5384474167160302,2.1972245773362196,3.4146742157927745,3.0,81.0,729.0,135.9556,104.94,22.846026750444274,144.0,186.56,1.3090116697837895,-0.057650994182757306,2.0,22.846026750444274,276.58861147921476,5,4.174387269895637,80,1
Pb,"Cement mortar CEM I  H3 BE(M,1,1)",1.0,12.02,0.25,CEM_I,Mortar,Unknown,16,0,1,5,2.5664866367804233,0.0,3.4669871646719432,1.0,1.0,1.0,144.4804,12.02,2.5664866367804233,16.0,192.32,-1.2708367307512292,0.0029921092218786393,-6.0,2.5664866367804233,3.4669871646719432,5,0.22314355131420976,80,1
Pb,"Cement mortar CEM I  H3 BE(M,1,1)",2.0,11.91,1.0,CEM_I,Mortar,Unknown,16,0,1,5,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,32.0,190.56,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,5,0.6931471805599453,80,1
Pb,"Cement mortar CEM I  H3 BE(M,1,1)",3.0,11.86,2.25,CEM_I,Mortar,Unknown,16,0,1,5,2.554121718809473,1.0986122886681098,3.443835071544513,1.7320508075688772,9.0,27.0,140.65959999999998,35.58,7.66236515642842,48.0,189.76,-0.6258746306174745,-0.023960381180181848,-4.0,7.66236515642842,30.994515643900616,5,1.1786549963416462,80,1
Pb,"Cement mortar CEM I  H3 BE(M,1,1)",4.0,11.64,4.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5368663887187113,1.3862943611198906,3.411744421846396,2.0,16.0,64.0,135.48960000000002,46.56,10.147465554874845,64.0,186.24,-0.30339358055059723,-0.06102005548301479,-3.0,10.147465554874845,54.58791074954234,5,1.6094379124341003,80,1
Pb,"Cement mortar CEM I  H3 BE(M,1,1)",5.0,11.86,9.083333333333334,CEM_I,Mortar,Unknown,16,0,1,5,2.554121718809473,1.6094379124341003,3.443835071544513,2.23606797749979,25.0,125.0,140.65959999999998,59.3,12.770608594047365,80.0,189.76,0.019087469516280108,-0.023960381180181848,-2.0,12.770608594047365,86.09587678861283,5,2.310883895808741,80,1
Pb,"Cement mortar CEM I  H3 BE(M,1,1)",6.0,11.86,16.0,CEM_I,Mortar,Unknown,16,0,1,5,2.554121718809473,1.791759469228055,3.443835071544513,2.449489742783178,36.0,216.0,140.65959999999998,71.16,15.32473031285684,96.0,189.76,0.3415685195831574,-0.023960381180181848,-1.0,15.32473031285684,123.97806257560246,5,2.833213344056216,80,1
Pb,"Cement mortar CEM I  H3 BE(M,1,1)",7.0,11.71,36.0,CEM_I,Mortar,Unknown,16,0,1,5,2.542389085201363,1.9459101490553132,3.4219877264537346,2.6457513110645907,49.0,343.0,137.12410000000003,81.97,17.79672359640954,112.0,187.36,0.6640495696500348,-0.04922834093211329,0.0,17.79672359640954,167.677398596233,5,3.6109179126442243,80,1
Pb,"Cement mortar CEM I  H3 BE(M,1,1)",8.0,11.64,64.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5368663887187113,2.0794415416798357,3.411744421846396,2.8284271247461903,64.0,512.0,135.48960000000002,93.12,20.29493110974969,128.0,186.24,0.9865306197169121,-0.06102005548301479,1.0,20.29493110974969,218.35164299816935,5,4.174387269895637,80,1
Pb,"Cement mortar CEM I  H6 BE(M,1,1)",1.0,12.05,0.25,CEM_I,Mortar,Unknown,16,0,1,5,2.5687881337687024,0.0,3.4713109915419564,1.0,1.0,1.0,145.20250000000001,12.05,2.5687881337687024,16.0,192.8,-1.2708367307512292,0.008045701172265168,-6.0,2.5687881337687024,3.4713109915419564,5,0.22314355131420976,80,1
Pb,"Cement mortar CEM I  H6 BE(M,1,1)",2.0,11.91,1.0,CEM_I,Mortar,Unknown,16,0,1,5,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,32.0,190.56,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,5,0.6931471805599453,80,1
Pb,"Cement mortar CEM I  H6 BE(M,1,1)",3.0,11.81,2.25,CEM_I,Mortar,Unknown,16,0,1,5,2.550226115908643,1.0986122886681098,3.4365680554879168,1.7320508075688772,9.0,27.0,139.4761,35.43,7.650678347725929,48.0,188.96,-0.6258746306174745,-0.03238303443082556,-4.0,7.650678347725929,30.929112499391252,5,1.1786549963416462,80,1
Pb,"Cement mortar CEM I  H6 BE(M,1,1)",4.0,11.68,4.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5400259490090797,1.3862943611198906,3.4176014981270124,2.0,16.0,64.0,136.42239999999998,46.72,10.160103796036319,64.0,186.88,-0.30339358055059723,-0.05428193288249982,-3.0,10.160103796036319,54.6816239700322,5,1.6094379124341003,80,1
Pb,"Cement mortar CEM I  H6 BE(M,1,1)",5.0,11.84,9.083333333333334,CEM_I,Mortar,Unknown,16,0,1,5,2.552565298261815,1.6094379124341003,3.4409301068170506,2.23606797749979,25.0,125.0,140.1856,59.2,12.762826491309076,80.0,189.44,0.019087469516280108,-0.027329442480439333,-2.0,12.762826491309076,86.02325267042626,5,2.310883895808741,80,1
Pb,"Cement mortar CEM I  H6 BE(M,1,1)",6.0,11.87,16.0,CEM_I,Mortar,Unknown,16,0,1,5,2.554899021608035,1.791759469228055,3.4452866353904428,2.449489742783178,36.0,216.0,140.8969,71.22,15.329394129648211,96.0,189.92,0.3415685195831574,-0.022275850530053105,-1.0,15.329394129648211,124.03031887405594,5,2.833213344056216,80,1
Pb,"Cement mortar CEM I  H6 BE(M,1,1)",7.0,11.69,36.0,CEM_I,Mortar,Unknown,16,0,1,5,2.540814281726296,1.9459101490553132,3.4190641994557516,2.6457513110645907,49.0,343.0,136.65609999999998,81.83,17.785699972084075,112.0,187.04,0.6640495696500348,-0.052597402232371075,0.0,17.785699972084075,167.53414577333183,5,3.6109179126442243,80,1
Pb,"Cement mortar CEM I  H6 BE(M,1,1)",8.0,11.72,64.0,CEM_I,Mortar,Unknown,16,0,1,5,2.543175557911976,2.0794415416798357,3.423448553724738,2.8284271247461903,64.0,512.0,137.35840000000002,93.76,20.345404463295807,128.0,187.52,0.9865306197169121,-0.047543810281984546,1.0,20.345404463295807,219.10070743838324,5,4.174387269895637,80,1
Pb,"Cement mortar CEM I  H7 BE(M,1,1)",1.0,11.78,0.25,CEM_I,Mortar,Unknown,16,0,1,5,2.5478814489493886,0.0,3.4322004603461025,1.0,1.0,1.0,138.76839999999999,11.78,2.5478814489493886,16.0,188.48,-1.2708367307512292,-0.03743662638121209,-6.0,2.5478814489493886,3.4322004603461025,5,0.22314355131420976,80,1
Pb,"Cement mortar CEM I  H7 BE(M,1,1)",2.0,11.84,1.0,CEM_I,Mortar,Unknown,16,0,1,5,2.552565298261815,0.6931471805599453,3.4409301068170506,1.4142135623730951,4.0,8.0,140.1856,23.68,5.10513059652363,32.0,189.44,-0.9483556806843518,-0.027329442480439333,-5.0,5.10513059652363,13.763720427268202,5,0.6931471805599453,80,1
Pb,"Cement mortar CEM I  H7 BE(M,1,1)",3.0,11.81,2.25,CEM_I,Mortar,Unknown,16,0,1,5,2.550226115908643,1.0986122886681098,3.4365680554879168,1.7320508075688772,9.0,27.0,139.4761,35.43,7.650678347725929,48.0,188.96,-0.6258746306174745,-0.03238303443082556,-4.0,7.650678347725929,30.929112499391252,5,1.1786549963416462,80,1
Pb,"Cement mortar CEM I  H7 BE(M,1,1)",4.0,11.77,4.0,CEM_I,Mortar,Unknown,16,0,1,5,2.547098670044448,1.3862943611198906,3.4307433596816885,2.0,16.0,64.0,138.53289999999998,47.08,10.188394680177792,64.0,188.32,-0.30339358055059723,-0.03912115703134083,-3.0,10.188394680177792,54.89189375490702,5,1.6094379124341003,80,1
Pb,"Cement mortar CEM I  H7 BE(M,1,1)",5.0,11.79,9.083333333333334,CEM_I,Mortar,Unknown,16,0,1,5,2.548663615590751,1.6094379124341003,3.433656942677879,2.23606797749979,25.0,125.0,139.0041,58.949999999999996,12.743318077953756,80.0,188.64,0.019087469516280108,-0.035752095731083344,-2.0,12.743318077953756,85.84142356694697,5,2.310883895808741,80,1
Pb,"Cement mortar CEM I  H7 BE(M,1,1)",6.0,11.63,16.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5360749363624,1.791759469228055,3.410278580995987,2.449489742783178,36.0,216.0,135.25690000000003,69.78,15.216449618174398,96.0,186.08,0.3415685195831574,-0.06270458613314353,-1.0,15.216449618174398,122.77002891585552,5,2.833213344056216,80,1
Pb,"Cement mortar CEM I  H7 BE(M,1,1)",7.0,11.82,36.0,CEM_I,Mortar,Unknown,16,0,1,5,2.551006451492524,1.9459101490553132,3.438022687534217,2.6457513110645907,49.0,343.0,139.7124,82.74000000000001,17.85704516044767,112.0,189.12,0.6640495696500348,-0.030698503780696818,0.0,17.85704516044767,168.46311168917663,5,3.6109179126442243,80,1
Pb,"Cement mortar CEM I  H7 BE(M,1,1)",8.0,11.7,64.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5416019934645457,2.0794415416798357,3.420526275297414,2.8284271247461903,64.0,512.0,136.89,93.6,20.332815947716366,128.0,187.2,0.9865306197169121,-0.050912871582242336,1.0,20.332815947716366,218.9136816190345,5,4.174387269895637,80,1
Pb,"Cement mortar CEM I  H9 BE(M,1,1)",1.0,11.71,0.25,CEM_I,Mortar,Unknown,16,0,1,5,2.542389085201363,0.0,3.4219877264537346,1.0,1.0,1.0,137.12410000000003,11.71,2.542389085201363,16.0,187.36,-1.2708367307512292,-0.04922834093211329,-6.0,2.542389085201363,3.4219877264537346,5,0.22314355131420976,80,1
Pb,"Cement mortar CEM I  H9 BE(M,1,1)",2.0,11.6,1.0,CEM_I,Mortar,Unknown,16,0,1,5,2.533696813957432,0.6931471805599453,3.40587727318528,1.4142135623730951,4.0,8.0,134.56,23.2,5.067393627914864,32.0,185.6,-0.9483556806843518,-0.06775817808353006,-5.0,5.067393627914864,13.62350909274112,5,0.6931471805599453,80,1
Pb,"Cement mortar CEM I  H9 BE(M,1,1)",3.0,11.72,2.25,CEM_I,Mortar,Unknown,16,0,1,5,2.543175557911976,1.0986122886681098,3.423448553724738,1.7320508075688772,9.0,27.0,137.35840000000002,35.160000000000004,7.629526673735928,48.0,187.52,-0.6258746306174745,-0.047543810281984546,-4.0,7.629526673735928,30.811036983522644,5,1.1786549963416462,80,1
Pb,"Cement mortar CEM I  H9 BE(M,1,1)",4.0,11.85,4.0,CEM_I,Mortar,Unknown,16,0,1,5,2.553343811341229,1.3862943611198906,3.442382895611701,2.0,16.0,64.0,140.42249999999999,47.4,10.213375245364915,64.0,189.6,-0.30339358055059723,-0.02564491183031059,-3.0,10.213375245364915,55.07812632978722,5,1.6094379124341003,80,1
Pb,"Cement mortar CEM I  H9 BE(M,1,1)",5.0,11.91,9.083333333333334,CEM_I,Mortar,Unknown,16,0,1,5,2.558002204858551,1.6094379124341003,3.4510867853474796,2.23606797749979,25.0,125.0,141.84810000000002,59.55,12.790011024292756,80.0,190.56,0.019087469516280108,-0.015537727929537833,-2.0,12.790011024292756,86.277169633687,5,2.310883895808741,80,1
Pb,"Cement mortar CEM I  H9 BE(M,1,1)",6.0,11.78,16.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5478814489493886,1.791759469228055,3.4322004603461025,2.449489742783178,36.0,216.0,138.76839999999999,70.67999999999999,15.287288693696333,96.0,188.48,0.3415685195831574,-0.03743662638121209,-1.0,15.287288693696333,123.55921657245969,5,2.833213344056216,80,1
Pb,"Cement mortar CEM I  H9 BE(M,1,1)",7.0,11.75,36.0,CEM_I,Mortar,Unknown,16,0,1,5,2.545531271604435,1.9459101490553132,3.427827300200522,2.6457513110645907,49.0,343.0,138.0625,82.25,17.818718901231044,112.0,188.0,0.6640495696500348,-0.04249021833159832,0.0,17.818718901231044,167.96353770982557,5,3.6109179126442243,80,1
Pb,"Cement mortar CEM I  H9 BE(M,1,1)",8.0,11.55,64.0,CEM_I,Mortar,Unknown,16,0,1,5,2.529720665577793,2.0794415416798357,3.398529093593286,2.8284271247461903,64.0,512.0,133.4025,92.4,20.237765324622345,128.0,184.8,0.9865306197169121,-0.07618083133417378,1.0,20.237765324622345,217.5058619899703,5,4.174387269895637,80,1
Pb,"Cement mortar CEM I D1 DE(M,1,1)",1.0,12.08,0.25,CEM_I,Mortar,Unknown,16,0,1,5,2.5710843460290524,0.0,3.4756294393965534,1.0,1.0,1.0,145.9264,12.08,2.5710843460290524,16.0,193.28,-1.2708367307512292,0.013099293122651396,-6.0,2.5710843460290524,3.4756294393965534,5,0.22314355131420976,80,1
Pb,"Cement mortar CEM I D1 DE(M,1,1)",2.0,11.91,1.0,CEM_I,Mortar,Unknown,16,0,1,5,2.558002204858551,0.6931471805599453,3.4510867853474796,1.4142135623730951,4.0,8.0,141.84810000000002,23.82,5.116004409717102,32.0,190.56,-0.9483556806843518,-0.015537727929537833,-5.0,5.116004409717102,13.804347141389918,5,0.6931471805599453,80,1
Pb,"Cement mortar CEM I D1 DE(M,1,1)",3.0,11.84,2.25,CEM_I,Mortar,Unknown,16,0,1,5,2.552565298261815,1.0986122886681098,3.4409301068170506,1.7320508075688772,9.0,27.0,140.1856,35.519999999999996,7.657695894785446,48.0,189.44,-0.6258746306174745,-0.027329442480439333,-4.0,7.657695894785446,30.968370961353454,5,1.1786549963416462,80,1
Pb,"Cement mortar CEM I D1 DE(M,1,1)",4.0,11.67,4.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5392369943330477,1.3862943611198906,3.4161381705077445,2.0,16.0,64.0,136.1889,46.68,10.156947977332191,64.0,186.72,-0.30339358055059723,-0.05596646353262856,-3.0,10.156947977332191,54.65821072812391,5,1.6094379124341003,80,1
Pb,"Cement mortar CEM I D1 DE(M,1,1)",5.0,11.88,9.083333333333334,CEM_I,Mortar,Unknown,16,0,1,5,2.5556757206762075,1.6094379124341003,3.4467375879228173,2.23606797749979,25.0,125.0,141.13440000000003,59.400000000000006,12.778378603381038,80.0,190.08,0.019087469516280108,-0.02059131987992406,-2.0,12.778378603381038,86.16843969807043,5,2.310883895808741,80,1
Pb,"Cement mortar CEM I D1 DE(M,1,1)",6.0,11.88,16.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5556757206762075,1.791759469228055,3.4467375879228173,2.449489742783178,36.0,216.0,141.13440000000003,71.28,15.334054324057245,96.0,190.08,0.3415685195831574,-0.02059131987992406,-1.0,15.334054324057245,124.08255316522143,5,2.833213344056216,80,1
Pb,"Cement mortar CEM I D1 DE(M,1,1)",7.0,11.83,36.0,CEM_I,Mortar,Unknown,16,0,1,5,2.551786178627545,1.9459101490553132,3.4394767043839676,2.6457513110645907,49.0,343.0,139.9489,82.81,17.862503250392816,112.0,189.28,0.6640495696500348,-0.029013973130568076,0.0,17.862503250392816,168.53435851481441,5,3.6109179126442243,80,1
Pb,"Cement mortar CEM I D1 DE(M,1,1)",8.0,11.66,64.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5384474167160302,2.0794415416798357,3.4146742157927745,2.8284271247461903,64.0,512.0,135.9556,93.28,20.307579333728242,128.0,186.56,0.9865306197169121,-0.057650994182757306,1.0,20.307579333728242,218.53914981073757,5,4.174387269895637,80,1
Pb,"Cement mortar CEM I D2 DE(M,2,1)",1.0,11.94,0.25,CEM_I,Mortar,Unknown,16,0,1,5,2.5603232890727545,0.0,3.455430508634199,1.0,1.0,1.0,142.56359999999998,11.94,2.5603232890727545,16.0,191.04,-1.2708367307512292,-0.010484135979151604,-6.0,2.5603232890727545,3.455430508634199,5,0.22314355131420976,80,1
Pb,"Cement mortar CEM I D2 DE(M,2,1)",2.0,11.93,1.0,CEM_I,Mortar,Unknown,16,0,1,5,2.559550192783766,0.6931471805599453,3.4539832078341086,1.4142135623730951,4.0,8.0,142.32489999999999,23.86,5.119100385567532,32.0,190.88,-0.9483556806843518,-0.012168666629280346,-5.0,5.119100385567532,13.815932831336434,5,0.6931471805599453,80,1
Pb,"Cement mortar CEM I D2 DE(M,2,1)",3.0,11.89,2.25,CEM_I,Mortar,Unknown,16,0,1,5,2.556451816951096,1.0986122886681098,3.448187929913334,1.7320508075688772,9.0,27.0,141.37210000000002,35.67,7.669355450853288,48.0,190.24,-0.6258746306174745,-0.01890678922979532,-4.0,7.669355450853288,31.033691369220005,5,1.1786549963416462,80,1
Pb,"Cement mortar CEM I D2 DE(M,2,1)",4.0,11.9,4.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5572273113676265,1.3862943611198906,3.449637662132068,2.0,16.0,64.0,141.61,47.6,10.228909245470506,64.0,190.4,-0.30339358055059723,-0.017222258579666576,-3.0,10.228909245470506,55.19420259411309,5,1.6094379124341003,80,1
Pb,"Cement mortar CEM I D2 DE(M,2,1)",5.0,11.97,9.083333333333334,CEM_I,Mortar,Unknown,16,0,1,5,2.5626389983283526,1.6094379124341003,3.459768778401239,2.23606797749979,25.0,125.0,143.2809,59.85,12.813194991641764,80.0,191.52,0.019087469516280108,-0.005430544028765075,-2.0,12.813194991641764,86.49421946003098,5,2.310883895808741,80,1
Pb,"Cement mortar CEM I D2 DE(M,2,1)",6.0,11.69,16.0,CEM_I,Mortar,Unknown,16,0,1,5,2.540814281726296,1.791759469228055,3.4190641994557516,2.449489742783178,36.0,216.0,136.65609999999998,70.14,15.244885690357776,96.0,187.04,0.3415685195831574,-0.052597402232371075,-1.0,15.244885690357776,123.08631118040705,5,2.833213344056216,80,1
Pb,"Cement mortar CEM I D2 DE(M,2,1)",7.0,11.91,36.0,CEM_I,Mortar,Unknown,16,0,1,5,2.558002204858551,1.9459101490553132,3.4510867853474796,2.6457513110645907,49.0,343.0,141.84810000000002,83.37,17.90601543400986,112.0,190.56,0.6640495696500348,-0.015537727929537833,0.0,17.90601543400986,169.1032524820265,5,3.6109179126442243,80,1
Pb,"Cement mortar CEM I D2 DE(M,2,1)",8.0,11.81,64.0,CEM_I,Mortar,Unknown,16,0,1,5,2.550226115908643,2.0794415416798357,3.4365680554879168,2.8284271247461903,64.0,512.0,139.4761,94.48,20.401808927269144,128.0,188.96,0.9865306197169121,-0.03238303443082556,1.0,20.401808927269144,219.94035555122667,5,4.174387269895637,80,1
Pb,"Cement mortar CEM I H1 BE(M,1,1)",1.0,12.06,0.25,CEM_I,Mortar,Unknown,16,0,1,5,2.569554123848285,0.0,3.472751070837068,1.0,1.0,1.0,145.4436,12.06,2.569554123848285,16.0,192.96,-1.2708367307512292,0.00973023182239391,-6.0,2.569554123848285,3.472751070837068,5,0.22314355131420976,80,1
Pb,"Cement mortar CEM I H1 BE(M,1,1)",2.0,11.87,1.0,CEM_I,Mortar,Unknown,16,0,1,5,2.554899021608035,0.6931471805599453,3.4452866353904428,1.4142135623730951,4.0,8.0,140.8969,23.74,5.10979804321607,32.0,189.92,-0.9483556806843518,-0.022275850530053105,-5.0,5.10979804321607,13.781146541561771,5,0.6931471805599453,80,1
Pb,"Cement mortar CEM I H1 BE(M,1,1)",3.0,11.78,2.25,CEM_I,Mortar,Unknown,16,0,1,5,2.5478814489493886,1.0986122886681098,3.4322004603461025,1.7320508075688772,9.0,27.0,138.76839999999999,35.339999999999996,7.643644346848166,48.0,188.48,-0.6258746306174745,-0.03743662638121209,-4.0,7.643644346848166,30.889804143114922,5,1.1786549963416462,80,1
Pb,"Cement mortar CEM I H1 BE(M,1,1)",4.0,11.52,4.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5273273656719524,1.3862943611198906,3.394112549695428,2.0,16.0,64.0,132.7104,46.08,10.10930946268781,64.0,184.32,-0.30339358055059723,-0.0812344232845603,-3.0,10.10930946268781,54.30580079512685,5,1.6094379124341003,80,1
Pb,"Cement mortar CEM I H1 BE(M,1,1)",5.0,11.85,9.083333333333334,CEM_I,Mortar,Unknown,16,0,1,5,2.553343811341229,1.6094379124341003,3.442382895611701,2.23606797749979,25.0,125.0,140.42249999999999,59.25,12.766719056706144,80.0,189.6,0.019087469516280108,-0.02564491183031059,-2.0,12.766719056706144,86.05957239029253,5,2.310883895808741,80,1
Pb,"Cement mortar CEM I H1 BE(M,1,1)",6.0,11.82,16.0,CEM_I,Mortar,Unknown,16,0,1,5,2.551006451492524,1.791759469228055,3.438022687534217,2.449489742783178,36.0,216.0,139.7124,70.92,15.306038708955143,96.0,189.12,0.3415685195831574,-0.030698503780696818,-1.0,15.306038708955143,123.76881675123181,5,2.833213344056216,80,1
Pb,"Cement mortar CEM I H1 BE(M,1,1)",7.0,11.76,36.0,CEM_I,Mortar,Unknown,16,0,1,5,2.546315277916644,1.9459101490553132,3.4292856398964493,2.6457513110645907,49.0,343.0,138.2976,82.32,17.824206945416506,112.0,188.16,0.6640495696500348,-0.040805687681469575,0.0,17.824206945416506,168.03499635492602,5,3.6109179126442243,80,1
Pb,"Cement mortar CEM I H1 BE(M,1,1)",8.0,11.77,64.0,CEM_I,Mortar,Unknown,16,0,1,5,2.547098670044448,2.0794415416798357,3.4307433596816885,2.8284271247461903,64.0,512.0,138.53289999999998,94.16,20.376789360355584,128.0,188.32,0.9865306197169121,-0.03912115703134083,1.0,20.376789360355584,219.56757501962807,5,4.174387269895637,80,1
Pb,"Cement mortar CEM I N2 NO(M,1,1)",1.0,11.86,0.25,CEM_I,Mortar,Unknown,16,0,1,5,2.554121718809473,0.0,3.443835071544513,1.0,1.0,1.0,140.65959999999998,11.86,2.554121718809473,16.0,189.76,-1.2708367307512292,-0.023960381180181848,-6.0,2.554121718809473,3.443835071544513,5,0.22314355131420976,80,1
Pb,"Cement mortar CEM I N2 NO(M,1,1)",2.0,11.88,1.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5556757206762075,0.6931471805599453,3.4467375879228173,1.4142135623730951,4.0,8.0,141.13440000000003,23.76,5.111351441352415,32.0,190.08,-0.9483556806843518,-0.02059131987992406,-5.0,5.111351441352415,13.786950351691269,5,0.6931471805599453,80,1
Pb,"Cement mortar CEM I N2 NO(M,1,1)",3.0,11.84,2.25,CEM_I,Mortar,Unknown,16,0,1,5,2.552565298261815,1.0986122886681098,3.4409301068170506,1.7320508075688772,9.0,27.0,140.1856,35.519999999999996,7.657695894785446,48.0,189.44,-0.6258746306174745,-0.027329442480439333,-4.0,7.657695894785446,30.968370961353454,5,1.1786549963416462,80,1
Pb,"Cement mortar CEM I N2 NO(M,1,1)",4.0,11.86,4.0,CEM_I,Mortar,Unknown,16,0,1,5,2.554121718809473,1.3862943611198906,3.443835071544513,2.0,16.0,64.0,140.65959999999998,47.44,10.216486875237893,64.0,189.76,-0.30339358055059723,-0.023960381180181848,-3.0,10.216486875237893,55.10136114471221,5,1.6094379124341003,80,1
Pb,"Cement mortar CEM I N2 NO(M,1,1)",5.0,11.87,9.083333333333334,CEM_I,Mortar,Unknown,16,0,1,5,2.554899021608035,1.6094379124341003,3.4452866353904428,2.23606797749979,25.0,125.0,140.8969,59.349999999999994,12.774495108040176,80.0,189.92,0.019087469516280108,-0.022275850530053105,-2.0,12.774495108040176,86.13216588476106,5,2.310883895808741,80,1
Pb,"Cement mortar CEM I N2 NO(M,1,1)",6.0,11.68,16.0,CEM_I,Mortar,Unknown,16,0,1,5,2.5400259490090797,1.791759469228055,3.4176014981270124,2.449489742783178,36.0,216.0,136.42239999999998,70.08,15.24015569405448,96.0,186.88,0.3415685195831574,-0.05428193288249982,-1.0,15.24015569405448,123.03365393257245,5,2.833213344056216,80,1
